,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
9,,13.1.85,"05/30/2023, 18:30:00","{""1"":1}",lumi.158d0008f34a74,4,"05/30/2023, 18:00:00"
8,,13.1.85,"05/31/2023, 00:00:00","{""1"":1}",lumi.158d0008f34a74,4,"05/30/2023, 23:30:00"
7,,13.1.85,"05/31/2023, 04:30:00","{""1"":1}",lumi.158d0008f34a74,4,"05/31/2023, 04:00:00"
6,,13.1.85,"05/31/2023, 13:30:00","{""1"":1}",lumi.158d0008f34a74,4,"05/31/2023, 13:00:00"
5,,13.1.85,"05/31/2023, 18:00:00","{""1"":2}",lumi.158d0008f34a74,4,"05/31/2023, 17:30:00"
4,,13.1.85,"05/31/2023, 22:30:00","{""1"":1}",lumi.158d0008f34a74,4,"05/31/2023, 22:00:00"
3,,13.1.85,"05/31/2023, 23:30:00","{""1"":1}",lumi.158d0008f34a74,4,"05/31/2023, 23:00:00"
2,,13.1.85,"06/01/2023, 05:30:00","{""1"":1}",lumi.158d0008f34a74,4,"06/01/2023, 05:00:00"
1,,13.1.85,"06/01/2023, 09:00:00","{""1"":1}",lumi.158d0008f34a74,4,"06/01/2023, 08:30:00"
0,,13.1.85,"06/01/2023, 10:30:00","{""1"":1}",lumi.158d0008f34a74,4,"06/01/2023, 10:00:00"
