,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
8,,13.1.85,"08/10/2023, 14:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/10/2023, 13:30:00"
7,,13.1.85,"08/10/2023, 17:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/10/2023, 16:30:00"
6,,13.1.85,"08/10/2023, 19:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/10/2023, 18:30:00"
5,,13.1.85,"08/10/2023, 22:00:00","{""1"":3}",lumi.158d0008f341bd,4,"08/10/2023, 21:30:00"
4,,13.1.85,"08/11/2023, 13:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/11/2023, 12:30:00"
3,,13.1.85,"08/11/2023, 23:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/11/2023, 22:30:00"
2,,13.1.85,"08/12/2023, 03:00:00","{""1"":1}",lumi.158d0008f341bd,4,"08/12/2023, 02:30:00"
1,,13.1.85,"08/12/2023, 12:30:00","{""1"":3}",lumi.158d0008f341bd,4,"08/12/2023, 12:00:00"
0,,13.1.85,"08/12/2023, 17:30:00","{""1"":1}",lumi.158d0008f341bd,4,"08/12/2023, 17:00:00"
