,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
9,,3.1.85,"08/22/2023, 09:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/22/2023, 08:30:00"
8,,3.1.85,"08/22/2023, 20:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fe7bf,4,"08/22/2023, 19:30:00"
7,,3.1.85,"08/22/2023, 20:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/22/2023, 20:00:00"
6,,3.1.85,"08/22/2023, 22:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/22/2023, 21:30:00"
5,,3.1.85,"08/23/2023, 09:00:00","{""1"":1}",lumi.54ef4410003fe7bf,4,"08/23/2023, 08:30:00"
4,,3.1.85,"08/23/2023, 18:30:00","{""0"":1}",lumi.54ef4410003fe7bf,4,"08/23/2023, 18:00:00"
3,,3.1.85,"08/23/2023, 19:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fe7bf,4,"08/23/2023, 19:00:00"
2,,3.1.85,"08/23/2023, 21:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/23/2023, 20:30:00"
1,,3.1.85,"08/24/2023, 09:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/24/2023, 08:30:00"
0,,3.1.85,"08/24/2023, 22:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe7bf,4,"08/24/2023, 22:00:00"
